"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","6.99",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.24",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","94,43,366",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","Memory Throughput","%","90.18",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Throughput","%","31.33",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","Duration","msecond","7.63",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","90.19",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","L2 Cache Throughput","%","12.35",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","SM Active Cycles","cycle","94,42,048.10",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","90.18",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","The kernel is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Compute Workload Analysis section."
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved  close to 0% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis."
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Active","inst/cycle","2.11",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","2.11",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","Compute Workload Analysis","Issue Slots Busy","%","52.80",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","Compute Workload Analysis","Issued Ipc Active","inst/cycle","2.11",
"0","116196","softmax_shared","127.0.0.1","generate_data(float *, float *)","1","7","(256, 1, 1)","(390625, 1, 1)","0","8.6","Compute Workload Analysis","SM Busy","%","52.80",
